state,city,region_id,region_name,school_count,program_count,avg_student_size,avg_in_state_tuition,avg_out_of_state_tuition,avg_cost_of_attendance,avg_net_price
OH,Toledo,3,Great Lakes,7,133,8605.53,12980.45,20963.98,26128.96,17457.12
OH,Trotwood,3,Great Lakes,1,2,126.0,,,,3422.0
OH,Troy,3,Great Lakes,1,1,327.0,,,,20705.0
OH,Twinsburg,3,Great Lakes,1,1,142.0,,,,20344.0
OH,Uniontown,3,Great Lakes,1,8,217.0,,,,19200.0
OH,University Heights,3,Great Lakes,1,49,2228.0,49100.0,49100.0,62943.0,28617.0
OH,Valley View,3,Great Lakes,1,4,74.0,,,,24542.0
OH,Van Wert,3,Great Lakes,1,6,158.0,,,,
OH,Warren,3,Great Lakes,1,24,1648.0,7272.0,16744.0,16159.0,10679.0
OH,West Chester,3,Great Lakes,1,1,482.0,,,,19015.0
OH,Westerville,3,Great Lakes,2,65,1959.15,33361.89,33361.89,46823.59,22549.93
OH,Wickliffe,3,Great Lakes,1,2,57.0,17900.0,17900.0,21900.0,8603.0
OH,Wilberforce,3,Great Lakes,3,48,2078.44,11123.25,12174.1,22916.69,12180.27
OH,Wilmington,3,Great Lakes,1,35,924.0,30962.0,30962.0,41751.0,22872.0
OH,Wooster,3,Great Lakes,2,55,1386.56,42533.23,51172.35,56094.47,23057.34
OH,Wright-Patterson AFB,0,Unknown,1,23,,,,,
OH,Xenia,3,Great Lakes,1,2,22.0,,,,10960.0
OH,Yellow Springs,3,Great Lakes,2,34,110.44,37143.0,37143.0,50383.0,6602.0
OH,Youngstown,3,Great Lakes,2,100,7067.97,10869.53,11216.06,20014.71,11942.17
OH,Zanesville,3,Great Lakes,3,131,573.91,6061.1,10003.58,11624.39,6498.16
OK,Ada,6,Southwest,2,64,1703.96,8032.0,17542.0,17559.0,7951.96
OK,Altus,6,Southwest,2,44,619.0,5446.0,9618.0,16367.0,9367.0
OK,Alva,6,Southwest,2,41,1278.07,5970.0,11664.0,20993.0,11190.24
OK,Ardmore,6,Southwest,1,18,180.0,,,,4777.0
OK,Bartlesville,6,Southwest,1,39,663.0,31466.0,31466.0,43617.0,26827.0
OK,Bethany,6,Southwest,2,64,1218.13,27799.13,27799.13,39940.04,18241.04
OK,Broken Arrow,6,Southwest,1,1,66.0,,,,12052.0
OK,Burns Flat,6,Southwest,1,23,141.0,,,,1095.0
OK,Chickasha,6,Southwest,1,24,896.0,9000.0,20190.0,21258.0,8543.0
OK,Choctaw,6,Southwest,1,22,110.0,,,,7980.0
OK,Claremore,6,Southwest,1,26,2552.0,7392.0,15176.0,21023.0,13953.0
OK,Drumright,6,Southwest,1,33,564.0,,,,
OK,Duncan,6,Southwest,1,14,518.0,,,,11969.0
OK,Durant,6,Southwest,3,40,2908.57,7200.0,16410.0,17393.0,6461.29
OK,Edmond,6,Southwest,2,109,7053.5,15018.45,21835.54,30442.35,19899.53
OK,El Reno,6,Southwest,2,39,745.16,5385.0,7951.0,15366.0,7732.0
OK,Enid,6,Southwest,2,23,416.0,,,,17316.0
OK,Fort Cobb,6,Southwest,1,18,108.0,,,,5085.0
OK,Goodwell,6,Southwest,1,28,997.0,7922.0,8673.0,14356.0,7557.0
OK,Jenks,6,Southwest,1,1,167.0,,,,11344.0
OK,Langston,6,Southwest,1,39,1743.0,6728.0,14255.0,21012.0,11359.0
OK,Lawton,6,Southwest,3,60,1639.79,6900.0,16320.0,18742.0,10352.25
OK,McAlester,6,Southwest,2,42,562.56,,,,7181.98
OK,Miami,6,Southwest,1,42,1583.0,4943.0,11093.0,18065.0,11121.0
OK,Midwest City,6,Southwest,2,66,3604.87,5032.0,11409.0,17151.0,11185.04
OK,Moore,6,Southwest,1,15,262.0,17322.0,17322.0,28287.0,16474.0
OK,Muskogee,6,Southwest,2,37,882.63,15060.0,15060.0,30407.0,9020.37
OK,Norman,6,Southwest,2,145,19369.41,9595.0,26665.0,28833.0,17413.0
OK,Oklahoma City,6,Southwest,11,156,2968.79,17294.45,19946.68,27287.56,11634.88
OK,Okmulgee,6,Southwest,3,45,1430.56,5927.67,10493.95,17752.88,11965.12
OK,Omega,6,Southwest,1,13,23.0,,,,
OK,Ponca City,6,Southwest,2,23,121.79,,,,8883.17
OK,Poteau,6,Southwest,1,34,1215.0,4230.0,8707.0,14477.0,6855.0
OK,Pryor,6,Southwest,1,21,1340.0,,,,7251.0
OK,Seminole,6,Southwest,1,23,1076.0,5460.0,11790.0,22868.0,15328.0
OK,Shawnee,6,Southwest,4,84,940.36,32063.08,32063.08,46950.0,18635.74
OK,Stillwater,6,Southwest,2,153,18864.34,10234.0,25754.0,25915.0,15246.81
OK,Tahlequah,6,Southwest,1,65,4636.0,7513.0,16633.0,19274.0,11800.0
OK,Tishomingo,6,Southwest,1,28,1517.0,6630.0,10830.0,22189.0,15071.0
OK,Tonkawa,6,Southwest,1,38,1865.0,5061.0,11826.0,14956.0,8201.0
OK,Tulsa,6,Southwest,14,157,3833.95,32436.05,33879.5,45327.24,19323.85
OK,Warner,6,Southwest,1,22,1672.0,3704.0,7562.0,18630.0,11716.0
OK,Wayne,6,Southwest,1,26,147.0,,,,
OK,Weatherford,6,Southwest,1,48,3469.0,8295.0,8325.0,22973.0,14542.0
OK,Wetumka,6,Southwest,1,17,205.0,,,,2340.0
OK,Wilburton,6,Southwest,1,38,950.0,4767.0,8384.0,18166.0,11020.0
OK,Woodward,6,Southwest,2,26,119.46,,,,7498.5
OK,Yukon,6,Southwest,1,2,26.0,,,,11831.0
OR,Albany,8,Far West,1,67,4807.0,6288.0,13992.0,17864.0,11070.0
OR,Ashland,8,Far West,1,54,2911.0,12093.0,30723.0,25950.0,16470.0
OR,Astoria,8,Far West,1,15,506.0,4575.0,8607.0,20922.0,13433.0
OR,Beaverton,8,Far West,1,1,53.0,,,,20162.0
OR,Bend,8,Far West,5,136,1620.74,10812.48,29878.79,25077.5,16073.21
OR,Coos Bay,8,Far West,1,45,1199.0,6840.0,6840.0,16303.0,8815.0
OR,Corvallis,8,Far West,2,111,29200.17,13494.0,35664.0,29926.0,19434.73
OR,Eugene,8,Far West,4,143,12341.35,15486.31,32142.88,29677.1,17576.98
OR,Forest Grove,8,Far West,1,65,1556.0,54466.0,54466.0,69330.0,35350.0
OR,Grants Pass,8,Far West,2,53,3351.47,5184.0,6192.0,15685.0,8543.34
OR,Gresham,8,Far West,1,72,3540.0,5175.0,9675.0,14032.0,6443.0
OR,Happy Valley,8,Far West,2,1,117.0,,,,16649.5
OR,Klamath Falls,8,Far West,2,51,1944.72,8637.0,21221.48,21033.97,12094.28
OR,La Grande,8,Far West,1,35,2201.0,10671.0,24621.0,24602.0,15987.0
OR,McMinnville,8,Far West,1,53,1642.0,49530.0,49530.0,63825.0,27341.0
OR,Medford,8,Far West,3,7,45.78,6555.0,6555.0,,17452.5
OR,Monmouth,8,Far West,1,50,3211.0,11025.0,30735.0,23975.0,18290.0
OR,Newberg,8,Far West,1,75,2505.0,40940.0,40940.0,55456.0,29981.0
OR,Newport,8,Far West,1,11,321.0,5400.0,5400.0,17465.0,11695.0
OR,Ontario,8,Far West,1,60,928.0,6210.0,6660.0,13643.0,5441.0
OR,Oregon City,8,Far West,1,53,4575.0,6210.0,14040.0,10725.0,8236.0
OR,Pendleton,8,Far West,1,30,977.0,6941.0,9551.0,18425.0,12133.0
OR,Portland,8,Far West,22,201,8096.12,24501.95,32945.18,37119.18,20339.81
OR,Roseburg,8,Far West,1,38,1974.0,5909.0,5909.0,17613.0,10168.0
OR,Saint Benedict,8,Far West,1,5,28.0,29694.0,29694.0,,
OR,Salem,8,Far West,7,99,3023.07,27891.14,31018.78,39707.28,18284.15
OR,Springfield,8,Far West,1,1,119.0,,,,25401.0
OR,The Dalles,8,Far West,1,14,515.0,5544.0,10080.0,18278.0,10550.0
OR,Tigard,8,Far West,1,1,77.0,,,,12163.0
OR,Tillamook,8,Far West,1,15,268.0,4680.0,5184.0,13199.0,4700.0
OR,Tualatin,8,Far West,1,1,28.0,,,,31346.0
PA,Allentown,2,Mid East,6,79,1199.42,52479.21,52479.21,64887.46,26780.9
PA,Altoona,2,Mid East,4,31,155.63,,,,15344.29
PA,Ambler,2,Mid East,2,3,53.33,25023.0,25023.0,44853.0,36381.22
PA,Ambridge,2,Mid East,1,2,,,,,
PA,Annville,2,Mid East,1,48,1670.0,50320.0,50320.0,63990.0,28132.0
PA,Aston,2,Mid East,2,38,1547.63,37300.0,37300.0,56670.0,28535.44
PA,Beaver Falls,2,Mid East,1,54,1000.0,33610.0,33610.0,43064.0,21043.0
PA,Bethlehem,2,Mid East,8,148,5324.42,45327.99,47661.65,58900.97,26975.69
PA,Blue Bell,2,Mid East,1,63,7181.0,6270.0,16230.0,14571.0,9930.0
PA,Bradford,2,Mid East,1,34,980.0,14620.0,26494.0,29488.0,16630.0
PA,Bristol,2,Mid East,1,7,603.0,,,,20710.0
PA,Broomall,2,Mid East,1,1,42.0,,,,20622.0
PA,Bryn Athyn,2,Mid East,1,19,273.0,27804.0,27804.0,39685.0,19600.0
PA,Bryn Mawr,2,Mid East,2,64,1216.0,52954.12,52954.12,68419.12,36013.82
PA,Butler,2,Mid East,2,55,1843.48,5610.0,11700.0,11152.0,6164.44
PA,Canonsburg,2,Mid East,1,4,39.0,,,,
PA,Carlisle,2,Mid East,1,37,2157.0,63475.0,63475.0,80329.0,32191.0
PA,Center Valley,2,Mid East,1,52,2113.0,44800.0,44800.0,59409.0,30465.0
PA,Chambersburg,2,Mid East,3,44,708.25,26707.67,26707.67,38523.6,21323.21
PA,Chester,2,Mid East,1,73,2765.0,53638.0,53638.0,68305.0,30470.0
PA,Cheyney,2,Mid East,1,27,721.0,10904.0,18870.0,24881.0,9837.0
PA,Clarks Summit,2,Mid East,1,25,331.0,32400.0,32400.0,41062.0,21873.0
PA,Clearfield,2,Mid East,1,13,37.0,,,,13654.0
PA,Collegeville,2,Mid East,1,37,1477.0,59196.0,59196.0,75378.0,30485.0
PA,Cresson,2,Mid East,1,27,1123.0,26156.0,26156.0,38533.0,20748.0
PA,Dallas,2,Mid East,1,36,1632.0,38370.0,38370.0,51023.0,24829.0
PA,Downingtown,2,Mid East,1,1,85.0,,,,18912.0
PA,Doylestown,2,Mid East,1,30,1644.0,43300.0,43300.0,58661.0,27243.0
PA,East Stroudsburg,2,Mid East,1,56,4611.0,11036.0,19002.0,24369.0,15089.0
PA,Easton,2,Mid East,1,33,2746.0,62574.0,62574.0,78854.0,32496.0
PA,Elizabethtown,2,Mid East,1,71,1815.0,36842.0,36842.0,49318.0,26198.0
PA,Elkins Park,2,Mid East,1,10,,,,,
PA,Erie,2,Mid East,5,122,1973.47,39569.34,39569.34,52682.53,24548.85
PA,Essington,2,Mid East,1,10,831.0,,,,19820.0
PA,Exton,2,Mid East,2,1,684.0,,,,18160.0
PA,Falls Creek,2,Mid East,1,4,79.0,18575.0,18575.0,27266.0,20698.0
PA,Feasterville,2,Mid East,1,1,112.0,,,,20792.0
PA,Ford City,2,Mid East,1,1,71.0,,,,11454.0
PA,Forty Fort,2,Mid East,1,7,159.0,13955.0,13955.0,25358.0,19532.0
PA,Frackville,2,Mid East,1,2,74.0,,,,5605.0
PA,Gettysburg,2,Mid East,2,39,2209.0,64230.0,64230.0,80400.0,30086.0
PA,Glenside,2,Mid East,2,69,1799.0,48290.0,48290.0,61240.0,25866.0
PA,Greensburg,2,Mid East,3,73,1437.17,33395.21,36415.79,46555.39,21224.4
PA,Greenville,2,Mid East,1,45,773.0,36864.0,36864.0,51346.0,22746.0
PA,Grove City,2,Mid East,1,38,2221.0,20890.0,20890.0,,
PA,Gwynedd Valley,2,Mid East,1,32,1141.0,38310.0,38310.0,53359.0,27141.0
PA,Hanover,2,Mid East,1,1,50.0,,,,16832.0
PA,Harrisburg,2,Mid East,4,96,7655.39,11069.83,14196.05,20393.45,12501.06
PA,Haverford,2,Mid East,1,40,1421.0,68300.0,68300.0,84605.0,25210.0
PA,Hazle TWP.,2,Mid East,1,1,7.0,,,,12861.0
PA,Hermitage,2,Mid East,1,18,160.0,11470.0,11470.0,15122.0,9139.0
PA,Home,2,Mid East,1,1,51.0,,,,13018.0
PA,Huntingdon,2,Mid East,1,84,1175.0,56402.0,56402.0,69241.0,27663.0
PA,Immaculata,2,Mid East,1,44,1265.0,28550.0,28550.0,45416.0,29464.0
PA,Indiana,2,Mid East,2,101,6409.73,11380.0,16297.0,26405.0,16813.71
PA,Irwin,2,Mid East,1,2,57.0,14070.0,14070.0,23121.0,16244.0
PA,Jenkintown,2,Mid East,1,31,462.0,19964.0,19964.0,27178.0,16521.0
PA,Johnstown,2,Mid East,5,74,986.15,10245.42,17570.54,20610.7,13515.87
PA,King of Prussia,2,Mid East,2,3,3006.5,,,,32388.0
